x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame
795.0707,2749.545,903.1941,2933.432,3,0.88504004,1,car,132
809.3701,2488.234,906.969,2675.0518,3,0.8596007,8,car,132
855.3726,2258.8428,942.05475,2439.1475,3,0.8581657,3,car,132
912.1974,1510.0022,974.49316,1627.7715,3,0.83983433,9,car,132
892.7093,2053.773,959.5664,2192.1997,3,0.8396247,7,car,132
889.6633,1366.0155,949.7765,1483.7146,3,0.82862455,5,car,132
910.166,1690.2286,970.1931,1805.9081,3,0.82215625,12,car,132
885.85205,1087.1385,936.36926,1174.2535,3,0.8200323,10,car,132
872.9885,943.797,919.6638,1018.2261,3,0.80990297,15,car,132
894.6158,1858.4835,971.56805,2015.9879,3,0.7950731,11,car,132
891.90576,1254.3353,945.1167,1348.2211,3,0.78153604,13,car,132
857.53455,839.73065,913.1023,915.4305,3,0.69934684,16,car,132
795.13586,2749.7585,903.2721,2933.375,3,0.8845768,1,car,133
809.58673,2488.3806,907.134,2675.0522,3,0.85738164,8,car,133
855.40027,2259.108,941.781,2439.0356,3,0.8567773,3,car,133
912.2375,1510.1168,974.52045,1627.782,3,0.83887446,9,car,133
892.74774,2053.816,959.51825,2192.1904,3,0.83865136,7,car,133
889.2229,1366.0242,949.32764,1483.8115,3,0.8282787,5,car,133
909.4994,1690.274,970.45776,1806.6464,3,0.82315534,12,car,133
891.787,1254.3462,944.6415,1348.0103,3,0.8160937,13,car,133
872.8209,944.31006,919.2565,1018.9248,3,0.8111444,15,car,133
885.04706,1086.915,936.66174,1174.5844,3,0.8026808,10,car,133
894.73865,1858.4594,971.51074,2015.9989,3,0.8024971,11,car,133
857.7053,840.1514,913.7811,916.0928,3,0.7053698,16,car,133
795.08185,2749.8184,902.99286,2933.5793,3,0.88449717,1,car,134
809.8008,2488.2566,907.205,2674.9177,3,0.8607968,8,car,134
855.3633,2258.8794,941.69824,2439.374,3,0.8575838,3,car,134
912.4924,1510.2024,974.5527,1627.9897,3,0.83995014,9,car,134
892.7362,2053.7222,959.2771,2192.4868,3,0.8370769,7,car,134
889.4006,1366.2988,949.4416,1483.9377,3,0.8292156,5,car,134
908.952,1690.3473,970.5648,1805.8949,3,0.8221116,12,car,134
892.0442,1254.5809,945.1493,1347.9728,3,0.8218202,13,car,134
885.41785,1087.0549,936.9342,1175.9064,3,0.81768537,10,car,134
872.90094,945.9806,919.5544,1019.6227,3,0.81604713,15,car,134
894.5235,1858.426,971.5252,2016.2322,3,0.8090249,11,car,134
857.1458,840.4733,914.7087,917.7995,3,0.71068025,16,car,134
795.2843,2749.9785,902.85376,2933.9653,3,0.8835351,1,car,135
810.06335,2488.7925,907.04333,2674.7861,3,0.86078435,8,car,135
855.56635,2258.9985,941.74677,2439.4094,3,0.85706294,3,car,135
912.464,1510.4594,974.2914,1628.339,3,0.8382852,9,car,135
889.7199,1366.2988,949.8069,1484.2715,3,0.8374066,5,car,135
892.2993,2053.6162,959.14526,2192.6108,3,0.8354302,7,car,135
892.0968,1254.7732,945.68225,1348.8783,3,0.82728934,13,car,135
894.5612,1858.5553,971.3095,2016.5775,3,0.8246355,11,car,135
909.42426,1690.5919,970.5595,1806.2963,3,0.8225086,12,car,135
872.7764,948.4023,919.5518,1020.0075,3,0.8200258,15,car,135
886.09644,1087.6488,937.29694,1176.729,3,0.80684614,10,car,135
857.3615,840.8507,914.7211,919.7688,3,0.6955275,16,car,135
795.155,2750.242,902.7036,2933.9949,3,0.88259804,1,car,136
809.9965,2488.9238,907.0135,2674.6064,3,0.8603778,8,car,136
856.43353,2259.581,941.3908,2440.0142,3,0.85666907,3,car,136
889.66614,1366.6204,949.62476,1484.2937,3,0.8390662,5,car,136
912.5182,1510.5729,974.1427,1628.4767,3,0.8385981,9,car,136
892.1409,2054.267,958.9755,2192.7866,3,0.83403456,7,car,136
891.9225,1254.7567,945.13403,1349.1807,3,0.8335439,13,car,136
873.23413,950.1881,919.79944,1019.8539,3,0.8262928,15,car,136
909.3829,1690.9995,969.91534,1806.5643,3,0.8230223,12,car,136
894.605,1858.6091,971.1394,2016.7244,3,0.8164849,11,car,136
886.62103,1088.1516,937.5632,1177.2317,3,0.81178194,10,car,136
859.81,840.6414,915.16425,919.0765,3,0.6904256,16,car,136
795.12085,2750.466,902.6933,2934.4197,3,0.88311166,1,car,137
810.1642,2488.6348,907.02014,2674.8713,3,0.8595406,8,car,137
855.74927,2259.549,941.6715,2439.1248,3,0.8564941,3,car,137
889.3236,1366.5698,949.79065,1484.2402,3,0.8413325,5,car,137
912.73444,1510.4117,974.2456,1629.2618,3,0.8384214,9,car,137
892.24756,2054.2502,959.0216,2192.7263,3,0.8317492,7,car,137
891.9359,1254.9097,945.3799,1349.3438,3,0.82801723,13,car,137
894.6916,1858.6805,971.1191,2016.798,3,0.82664055,11,car,137
908.9955,1691.361,969.7927,1805.993,3,0.8243064,12,car,137
873.0013,950.93536,919.63605,1020.25104,3,0.8238703,15,car,137
886.4361,1089.133,937.1843,1178.0059,3,0.7768649,10,car,137
860.66986,840.86755,914.9943,918.48175,3,0.67499226,16,car,137
795.29517,2751.2104,902.20056,2934.7842,3,0.8819148,1,car,138
810.3261,2489.308,907.1208,2674.7173,3,0.85686296,8,car,138
856.10724,2259.7246,941.7526,2439.2966,3,0.85631996,3,car,138
889.1843,1368.1827,950.11597,1484.2115,3,0.8424511,5,car,138
912.4142,1510.3279,974.28955,1629.9166,3,0.8364077,9,car,138
894.6128,1858.8768,970.9253,2016.7375,3,0.83077323,11,car,138
891.7269,2054.1406,959.2562,2193.234,3,0.83033955,7,car,138
892.18726,1255.1147,945.33875,1349.454,3,0.82729137,13,car,138
909.3591,1691.8169,969.7846,1806.7866,3,0.82501084,12,car,138
872.5753,950.8731,920.0088,1020.59784,3,0.8184605,15,car,138
885.96387,1091.0457,936.9778,1178.6924,3,0.7685494,10,car,138
857.3908,842.1752,914.19763,919.43896,3,0.6583141,16,car,138
795.2836,2751.3335,902.37946,2934.9092,3,0.88098186,1,car,139
856.37415,2260.2817,941.7639,2438.9326,3,0.85634375,3,car,139
810.4107,2489.3093,906.9397,2674.7856,3,0.85627663,8,car,139
889.3962,1368.8315,949.9235,1484.2964,3,0.84343374,5,car,139
912.0432,1510.4651,974.4624,1630.1782,3,0.8363982,9,car,139
891.6471,2054.2095,959.2119,2192.9512,3,0.83094555,7,car,139
894.62274,1858.946,970.9726,2016.7771,3,0.82871747,11,car,139
909.4034,1692.0764,969.60516,1806.9395,3,0.825427,12,car,139
892.17334,1255.3575,945.0886,1349.8062,3,0.8235664,13,car,139
873.0564,950.8191,920.2401,1022.4124,3,0.82032216,15,car,139
885.3761,1092.3738,936.5482,1179.2573,3,0.7740198,10,car,139
857.1544,842.2886,912.8463,919.96375,3,0.632671,16,car,139
795.20746,2751.6982,901.9814,2935.272,3,0.8809887,1,car,140
810.65283,2489.419,906.964,2674.5166,3,0.85585326,8,car,140
856.80444,2260.463,941.7263,2439.0178,3,0.85578805,3,car,140
889.88214,1369.6147,949.9094,1484.3202,3,0.8415082,5,car,140
912.0731,1510.4248,974.2589,1630.6411,3,0.83526963,9,car,140
891.6826,2054.2803,959.15515,2193.7373,3,0.8309296,7,car,140
894.74915,1858.8073,970.61145,2016.6888,3,0.8288601,11,car,140
908.90314,1692.6992,969.21204,1807.0396,3,0.82571054,12,car,140
892.27386,1255.0865,945.18915,1349.8271,3,0.8222318,13,car,140
872.43365,950.4994,920.74786,1023.1963,3,0.82150143,15,car,140
884.47595,1093.5898,936.0892,1179.3125,3,0.79106253,10,car,140
856.31287,842.5155,913.5337,920.2469,3,0.6497445,16,car,140
795.21954,2751.6426,902.1083,2935.2573,3,0.8808039,1,car,141
857.07227,2260.2031,941.1897,2440.3428,3,0.8561091,3,car,141
810.8582,2489.5938,907.02155,2674.9553,3,0.8541807,8,car,141
889.5053,1368.1602,949.74884,1484.2615,3,0.8370172,5,car,141
911.98267,1510.2871,974.4431,1630.7883,3,0.8344718,9,car,141
891.4342,2054.3062,959.37646,2193.9307,3,0.8307862,7,car,141
894.631,1857.8467,971.38806,2016.6592,3,0.8297263,11,car,141
909.4151,1692.6501,969.35834,1807.3596,3,0.8259788,12,car,141
872.6166,951.35504,920.5144,1022.5428,3,0.82334226,15,car,141
892.39764,1255.2886,945.3492,1349.8696,3,0.82111317,13,car,141
883.97534,1094.5933,936.26294,1179.1545,3,0.794614,10,car,141
857.39233,843.1042,913.7484,920.91266,3,0.62717664,16,car,141
795.13464,2751.6973,902.0481,2935.5044,3,0.8800566,1,car,142
857.0114,2261.3945,942.0617,2439.6787,3,0.85570484,3,car,142
810.8418,2489.87,906.98425,2674.855,3,0.85107166,8,car,142
889.6796,1369.3787,949.7807,1484.1299,3,0.8401743,5,car,142
911.7628,1510.5171,974.48193,1630.9222,3,0.833779,9,car,142
891.5949,2054.429,959.55524,2195.1619,3,0.82982117,7,car,142
894.5532,1857.9307,971.16125,2016.7063,3,0.8279333,11,car,142
892.6472,1256.0645,945.34863,1350.0781,3,0.82704854,13,car,142
872.4485,951.3179,920.45105,1024.2429,3,0.8267703,15,car,142
909.52606,1692.6555,969.38947,1807.5469,3,0.8254501,12,car,142
883.9332,1096.4476,935.97437,1179.4127,3,0.81469,10,car,142
856.8975,844.7637,913.48865,922.0483,3,0.6409228,16,car,142
795.228,2752.1104,901.9586,2935.8945,3,0.88007176,1,car,143
857.1766,2261.519,942.299,2439.5913,3,0.85546976,3,car,143
811.0003,2489.8396,907.01276,2674.6597,3,0.84984124,8,car,143
890.06287,1369.053,949.8054,1483.7812,3,0.8400879,5,car,143
911.61206,1510.5454,974.27795,1631.1068,3,0.8336404,9,car,143
884.4322,1097.5573,936.0046,1180.0009,3,0.83087105,10,car,143
894.5764,1859.0486,970.4282,2016.8694,3,0.8278749,11,car,143
891.418,2054.5283,959.4736,2194.9094,3,0.82663447,7,car,143
909.03577,1692.8544,969.0918,1807.3037,3,0.826602,12,car,143
892.69336,1256.7286,945.1311,1349.9388,3,0.82605946,13,car,143
872.81195,952.02484,920.1967,1026.1775,3,0.823027,15,car,143
857.2471,845.23334,913.7807,922.1479,3,0.6547861,16,car,143
794.91595,2751.7273,902.3802,2935.9834,3,0.8788067,1,car,144
857.2066,2261.6,942.54987,2439.5054,3,0.8558529,3,car,144
811.123,2490.099,907.17865,2674.6973,3,0.84719515,8,car,144
889.86,1370.6869,949.8904,1483.741,3,0.84134,5,car,144
911.5567,1510.3295,974.65265,1631.3254,3,0.8304342,9,car,144
891.2426,2054.9583,958.7979,2195.4478,3,0.8274362,7,car,144
909.46124,1693.0186,969.2957,1807.9089,3,0.8270234,12,car,144
884.44025,1097.6714,936.0031,1180.6879,3,0.8261881,10,car,144
892.6693,1257.3585,945.14014,1349.9985,3,0.8259265,13,car,144
873.2208,952.91,920.2641,1027.5334,3,0.8259237,15,car,144
894.25525,1859.1031,970.2378,2017.0638,3,0.82491237,11,car,144
861.4154,845.4183,914.30994,922.48444,3,0.63705504,16,car,144
794.9163,2751.742,902.1288,2936.3452,3,0.87902844,1,car,145
857.6087,2261.7397,942.1331,2440.063,3,0.85560405,3,car,145
890.0883,1372.1052,949.3753,1483.6765,3,0.8457813,5,car,145
811.2874,2490.3003,907.0501,2674.6047,3,0.8452887,8,car,145
892.9023,1258.7234,944.77277,1350.8646,3,0.8319379,13,car,145
873.6698,955.0902,920.1436,1028.1138,3,0.83078456,15,car,145
911.6054,1510.5762,974.317,1631.669,3,0.8298031,9,car,145
909.58154,1693.2422,969.14905,1808.1182,3,0.8273874,12,car,145
891.6561,2055.6802,958.72766,2196.1357,3,0.8268157,7,car,145
894.30743,1859.2505,970.02374,2017.2622,3,0.8231942,11,car,145
884.3959,1098.6078,935.8534,1181.0602,3,0.8201661,10,car,145
861.1472,846.5418,914.85333,923.72955,3,0.6644727,16,car,145
794.69586,2751.505,901.8675,2936.5996,3,0.8780163,1,car,146
857.63306,2262.2153,942.34644,2439.49,3,0.8568439,3,car,146
889.9162,1370.2192,949.3592,1483.5908,3,0.84161395,5,car,146
811.89294,2489.9775,907.0082,2674.6226,3,0.8368776,8,car,146
911.6999,1510.7389,974.1912,1631.9165,3,0.829354,9,car,146
892.6659,1259.019,945.0139,1351.5942,3,0.82847774,13,car,146
873.245,955.9422,920.52795,1028.1682,3,0.8283961,15,car,146
908.83795,1693.2587,969.2778,1807.6154,3,0.8282807,12,car,146
891.8798,2055.5356,959.20294,2196.0781,3,0.8272391,7,car,146
894.2562,1859.0629,970.2529,2017.3564,3,0.82267755,11,car,146
884.7603,1099.6423,935.9771,1181.8062,3,0.7656568,10,car,146
861.6048,847.63055,915.0302,924.5883,3,0.70018315,16,car,146
794.8633,2751.6458,901.6415,2936.7263,3,0.87745917,1,car,147
857.76355,2262.9321,942.5316,2439.417,3,0.85810333,3,car,147
889.5842,1369.7366,949.44653,1483.4015,3,0.8434534,5,car,147
811.5328,2490.1355,906.71814,2674.2188,3,0.84144765,8,car,147
909.5144,1693.5604,969.36743,1808.1837,3,0.8295023,12,car,147
911.49005,1510.5149,974.1337,1632.0164,3,0.8285675,9,car,147
892.7549,2055.887,960.0165,2195.8909,3,0.8275462,7,car,147
872.77203,956.0601,920.9566,1028.0762,3,0.82744485,15,car,147
892.5254,1259.0886,945.0664,1351.7925,3,0.82478654,13,car,147
894.20966,1859.1489,970.0457,2017.467,3,0.8183002,11,car,147
885.28284,1100.3867,936.2097,1182.7407,3,0.7272105,10,car,147
862.994,848.8493,915.19116,926.3051,3,0.7109055,16,car,147
794.6554,2751.5898,901.7007,2936.933,3,0.8769184,1,car,148
857.6974,2263.3396,942.5912,2439.5142,3,0.8576325,3,car,148
889.5767,1369.6831,949.1497,1483.7117,3,0.8449123,5,car,148
812.80444,2490.0671,906.8606,2674.6301,3,0.83535975,8,car,148
909.5129,1693.2664,969.4451,1808.4375,3,0.82914346,12,car,148
911.60754,1510.8982,974.1743,1632.2186,3,0.82893056,9,car,148
892.9946,2056.3103,960.09534,2195.8022,3,0.827472,7,car,148
892.6177,1259.4854,945.1653,1352.3618,3,0.81912583,13,car,148
894.24097,1859.0859,969.9613,2017.4938,3,0.813422,11,car,148
872.84485,956.222,921.589,1030.3684,3,0.8091329,15,car,148
884.5653,1100.6393,936.3931,1183.0684,3,0.7841386,10,car,148
861.7716,847.9375,915.7207,927.12427,3,0.7364261,16,car,148
794.6234,2751.7783,901.36035,2937.0537,3,0.8759229,1,car,149
857.81396,2264.795,942.9071,2438.5732,3,0.8580667,3,car,149
889.5707,1368.6726,949.2312,1483.7429,3,0.8434281,5,car,149
893.1594,2056.0486,960.1953,2195.7388,3,0.82968867,7,car,149
812.8887,2490.183,906.4717,2675.173,3,0.82964015,8,car,149
911.63745,1510.8984,974.3694,1632.2058,3,0.8288255,9,car,149
908.68396,1693.3173,969.50024,1808.0504,3,0.82835656,12,car,149
872.9684,956.1363,921.7274,1030.3701,3,0.8161009,15,car,149
894.2538,1859.105,969.9708,2017.4264,3,0.8131121,11,car,149
892.7395,1259.7185,945.4442,1352.5376,3,0.8018775,13,car,149
883.9054,1100.8389,936.436,1183.2656,3,0.80018944,10,car,149
862.1122,847.86804,916.07007,927.43945,3,0.75968933,16,car,149
794.3469,2751.9353,901.1321,2937.0725,3,0.87597406,1,car,150
857.6533,2263.653,942.3668,2438.6074,3,0.86040384,3,car,150
889.97424,1372.0635,949.318,1483.7838,3,0.84676635,5,car,150
911.5232,1511.2173,974.3884,1632.415,3,0.8300431,9,car,150
909.2499,1693.5703,969.5967,1808.2354,3,0.82948416,12,car,150
893.15515,2056.286,960.171,2195.649,3,0.8281206,7,car,150
812.7114,2490.4038,906.92725,2676.253,3,0.8263533,8,car,150
872.9899,956.22784,921.5506,1029.2671,3,0.8205763,15,car,150
893.1198,1260.7747,945.1756,1353.6333,3,0.813726,13,car,150
894.4393,1859.1178,969.689,2017.2272,3,0.81160444,11,car,150
884.52045,1101.1549,937.51117,1183.7798,3,0.8031607,10,car,150
863.246,848.00867,916.30994,927.6295,3,0.7619148,16,car,150
794.29047,2751.9612,900.78735,2937.286,3,0.87623364,1,car,151
857.7113,2264.2358,942.6542,2438.3198,3,0.86151147,3,car,151
889.72687,1371.5212,949.07336,1483.7178,3,0.8458753,5,car,151
911.74536,1511.617,974.0084,1632.6248,3,0.8332728,9,car,151
893.6021,2056.607,959.9066,2194.9697,3,0.82899535,7,car,151
909.1606,1694.1229,969.5616,1808.3405,3,0.828958,12,car,151
873.42645,956.44617,920.7603,1030.2782,3,0.8269452,15,car,151
813.0077,2490.4502,906.75183,2676.1123,3,0.82605624,8,car,151
893.2802,1260.6409,945.62714,1354.2776,3,0.81675386,13,car,151
894.61505,1859.1101,969.5286,2017.5125,3,0.8130261,11,car,151
885.22,1101.5674,937.28186,1184.2554,3,0.8096643,10,car,151
863.44666,848.5459,916.18066,928.077,3,0.7457182,16,car,151
794.42377,2752.2505,900.30194,2937.3027,3,0.87655145,1,car,152
857.8037,2265.5303,942.7231,2438.4214,3,0.86121076,3,car,152
889.9424,1372.2198,949.153,1483.7413,3,0.8458449,5,car,152
873.01227,956.8152,920.783,1031.6954,3,0.83452135,15,car,152
911.9368,1512.0128,973.94806,1632.8123,3,0.83405,9,car,152
893.44543,2056.545,960.0845,2194.8623,3,0.83057994,7,car,152
908.5446,1694.1335,969.62787,1807.6611,3,0.8272048,12,car,152
893.3071,1260.7656,945.39734,1354.6548,3,0.8254004,13,car,152
894.24097,1858.1399,970.13855,2017.7444,3,0.8235479,11,car,152
813.4942,2491.9019,907.18414,2675.022,3,0.8192748,8,car,152
885.32025,1101.9108,936.9439,1184.6635,3,0.81483567,10,car,152
865.52246,849.2668,915.80835,927.91425,3,0.7453764,16,car,152
794.29663,2752.3882,900.06104,2937.3892,3,0.87776154,1,car,153
857.8341,2265.7236,942.8115,2438.454,3,0.8618744,3,car,153
889.4599,1370.6445,949.372,1484.4824,3,0.847021,5,car,153
893.67755,2056.6296,960.01044,2195.5195,3,0.8317123,7,car,153
873.7312,957.8756,920.6852,1032.3589,3,0.8313978,15,car,153
911.8605,1512.0514,973.8384,1633.114,3,0.8312894,9,car,153
893.2345,1260.7959,945.5005,1355.003,3,0.82848567,13,car,153
909.23346,1694.495,969.6246,1808.154,3,0.8276832,12,car,153
813.78424,2490.7407,906.0987,2675.8965,3,0.82658076,8,car,153
885.156,1101.8452,936.7196,1185.3658,3,0.82148397,10,car,153
894.1398,1858.0759,970.1808,2017.8237,3,0.8203168,11,car,153
866.43604,849.7123,915.7969,929.17456,3,0.756859,16,car,153
794.29156,2752.694,900.0725,2937.545,3,0.8771737,1,car,154
858.1406,2265.8875,942.8302,2438.519,3,0.8621809,3,car,154
889.4558,1369.9011,948.70325,1484.467,3,0.8454238,5,car,154
893.87585,2056.8027,959.8731,2195.7856,3,0.83726096,7,car,154
911.82733,1512.5269,973.7743,1632.9329,3,0.8345576,9,car,154
893.24536,1260.9219,945.3158,1354.8357,3,0.8343818,13,car,154
909.0068,1694.6272,969.3781,1808.2346,3,0.82776386,12,car,154
874.149,959.7805,920.32526,1032.8052,3,0.824203,15,car,154
885.02325,1103.1345,936.3444,1186.0103,3,0.8237958,10,car,154
894.1278,1858.0798,970.511,2018.2634,3,0.81811905,11,car,154
813.6759,2492.7915,906.79626,2675.141,3,0.81808096,8,car,154
865.91034,850.23505,915.2723,929.07916,3,0.7649609,16,car,154
794.1859,2752.6626,900.05457,2937.5413,3,0.87832516,1,car,155
858.20374,2266.2402,942.89197,2438.938,3,0.86226475,3,car,155
889.9613,1370.6224,949.0121,1484.2573,3,0.847253,5,car,155
911.81415,1513.1338,973.45184,1632.8339,3,0.83712125,9,car,155
893.94946,2056.7783,959.78357,2196.0037,3,0.8338731,7,car,155
894.0653,1858.0312,970.84265,2018.3789,3,0.8317261,11,car,155
893.28394,1261.0417,944.89624,1354.8032,3,0.82637805,13,car,155
908.3551,1694.6155,969.4629,1807.749,3,0.82616323,12,car,155
885.7765,1106.0372,936.2532,1186.3802,3,0.82170594,10,car,155
813.87085,2492.4277,906.7791,2675.4,3,0.8190211,8,car,155
874.0574,959.6849,920.34717,1033.1238,3,0.8183156,15,car,155
865.4167,850.7145,914.86835,929.4436,3,0.74640495,16,car,155
794.2839,2752.7512,899.85846,2937.597,3,0.88025403,1,car,156
858.1841,2266.2534,942.7279,2439.6133,3,0.8641457,3,car,156
890.24396,1371.2339,949.2603,1483.992,3,0.84747666,5,car,156
894.49786,2056.7642,959.7834,2196.4897,3,0.83896005,7,car,156
911.8026,1513.7043,973.2561,1633.0155,3,0.83837146,9,car,156
893.9947,1858.0829,970.80853,2018.3331,3,0.8321594,11,car,156
909.1549,1694.907,969.271,1808.3892,3,0.8260034,12,car,156
885.8919,1107.6846,935.9306,1186.9148,3,0.822987,10,car,156
893.2999,1260.9204,945.0034,1355.3264,3,0.8155087,13,car,156
813.5301,2492.5986,906.55536,2675.877,3,0.8145676,8,car,156
874.0624,960.6764,920.4199,1033.8633,3,0.80474013,15,car,156
866.6277,851.0769,914.88806,929.791,3,0.75484365,16,car,156
794.19196,2752.7373,899.5911,2937.9272,3,0.8824997,1,car,157
858.2342,2266.567,942.54474,2440.258,3,0.8626466,3,car,157
890.2561,1371.5868,948.6565,1484.5828,3,0.84470946,5,car,157
893.79224,1857.8936,970.85913,2018.5657,3,0.8413413,11,car,157
894.70825,2056.6885,959.6041,2197.3933,3,0.8391112,7,car,157
911.65027,1514.1829,972.9534,1633.2462,3,0.83844274,9,car,157
908.86597,1695.2737,969.338,1808.7778,3,0.8269057,12,car,157
886.24,1108.3276,936.2664,1187.6876,3,0.82152617,10,car,157
873.9939,961.32166,920.6001,1035.0765,3,0.81488746,15,car,157
814.254,2492.541,906.4862,2675.8442,3,0.81324553,8,car,157
893.1546,1261.1934,944.7204,1355.553,3,0.8037116,13,car,157
866.163,850.87134,915.50116,929.9262,3,0.7792997,16,car,157
794.0039,2752.801,899.48364,2938.221,3,0.8822441,1,car,158
858.0723,2266.7505,942.40265,2440.429,3,0.8632045,3,car,158
893.77423,1857.9497,970.9235,2018.5757,3,0.8485324,11,car,158
890.8024,1371.6755,949.0439,1484.5935,3,0.8438551,5,car,158
894.49054,2056.7861,959.6611,2197.354,3,0.8394098,7,car,158
911.55945,1514.7268,972.826,1633.3337,3,0.83843225,9,car,158
908.1185,1695.8317,969.3285,1809.0663,3,0.82596487,12,car,158
813.41144,2492.4688,906.4711,2676.7227,3,0.8133354,8,car,158
885.65,1108.3029,936.2047,1188.3345,3,0.81299275,10,car,158
873.1937,961.5445,921.0339,1037.7769,3,0.8044941,15,car,158
892.9674,1261.3069,944.75037,1355.935,3,0.77765644,13,car,158
866.4182,851.1456,915.38367,931.411,3,0.77598447,16,car,158
793.9746,2752.9246,899.3271,2938.479,3,0.8844886,1,car,159
858.23914,2266.8423,942.44055,2440.5957,3,0.8633998,3,car,159
893.6589,1858.0001,970.98285,2018.6012,3,0.8465806,11,car,159
894.7868,2056.7407,959.8914,2197.606,3,0.8411743,7,car,159
890.6271,1370.5239,948.87427,1485.2959,3,0.8406928,5,car,159
911.54224,1514.8464,972.6493,1633.4058,3,0.83842707,9,car,159
908.67126,1695.7583,969.385,1809.6938,3,0.8261997,12,car,159
885.2407,1107.4922,936.1378,1189.4205,3,0.8109874,10,car,159
873.6293,962.0125,920.8518,1036.2051,3,0.8095318,15,car,159
813.8414,2492.527,906.54254,2676.462,3,0.80842537,8,car,159
893.1782,1262.0461,944.88354,1356.1418,3,0.80013376,13,car,159
866.02783,850.9444,915.6704,932.79987,3,0.7826894,16,car,159
793.9658,2752.6675,899.6305,2938.579,3,0.8854186,1,car,160
858.0886,2267.04,942.15564,2440.5957,3,0.86448693,3,car,160
893.4647,1858.0323,970.96814,2018.6393,3,0.8530435,11,car,160
894.66797,2056.7334,959.8041,2198.0107,3,0.84536064,7,car,160
911.35693,1515.7568,972.7703,1633.6168,3,0.83960366,9,car,160
890.8273,1371.0679,948.5476,1485.3232,3,0.835771,5,car,160
908.52124,1696.1902,969.2444,1809.999,3,0.82575434,12,car,160
885.7143,1107.8218,936.321,1191.5669,3,0.82367307,10,car,160
812.8755,2492.621,906.57587,2675.8352,3,0.8151112,8,car,160
874.1091,962.5111,920.1513,1037.8154,3,0.80787265,15,car,160
864.997,850.2272,915.9408,932.5662,3,0.79650205,16,car,160
893.3348,1262.4502,944.88226,1356.4755,3,0.7861945,13,car,160
794.0094,2752.9387,900.0619,2938.7542,3,0.88722646,1,car,161
858.48065,2267.232,942.195,2440.6362,3,0.8636149,3,car,161
893.33105,1858.1257,971.05347,2018.6477,3,0.8525701,11,car,161
894.8663,2057.1948,959.8215,2197.9927,3,0.84458786,7,car,161
911.2716,1516.0391,972.60315,1633.7026,3,0.8399008,9,car,161
890.83246,1371.2517,948.31274,1484.9016,3,0.8336394,5,car,161
885.5817,1107.976,935.9383,1192.3367,3,0.82680166,10,car,161
907.866,1696.7041,969.4305,1809.8735,3,0.82620376,12,car,161
812.7047,2492.5813,906.4326,2676.0898,3,0.8162505,8,car,161
874.37476,963.9573,920.5591,1039.3352,3,0.8036702,15,car,161
865.1871,850.3405,915.9388,933.1661,3,0.8001371,16,car,161
893.0427,1262.8998,945.1205,1356.556,3,0.79531133,13,car,161
794.1647,2753.1348,900.6099,2938.4995,3,0.8877969,1,car,162
858.8201,2267.3743,942.50006,2440.8616,3,0.86436623,3,car,162
893.26227,1858.2207,971.22034,2018.6042,3,0.85320073,11,car,162
895.0234,2057.0996,959.9288,2197.8115,3,0.84564525,7,car,162
911.1971,1516.7113,972.78186,1633.5161,3,0.84115016,9,car,162
890.8097,1371.2031,948.3971,1484.3909,3,0.8332214,5,car,162
908.6107,1696.7539,969.3772,1810.7832,3,0.8249093,12,car,162
885.3415,1108.6681,935.9575,1194.7681,3,0.8208961,10,car,162
811.999,2492.7825,906.06104,2675.614,3,0.81740004,8,car,162
875.83545,966.2545,920.7731,1039.6241,3,0.79837793,15,car,162
892.70874,1263.6952,945.2977,1356.7197,3,0.7971676,13,car,162
866.05664,850.55,916.2257,933.31805,3,0.79094756,16,car,162
794.2394,2753.118,900.53906,2938.3152,3,0.8887506,1,car,163
858.70056,2267.4116,942.5636,2440.932,3,0.8626039,3,car,163
893.5347,1858.4062,971.1251,2018.5027,3,0.8529993,11,car,163
895.06604,2057.645,959.8187,2198.0688,3,0.8463671,7,car,163
911.14307,1516.4705,972.80383,1633.5181,3,0.84214896,9,car,163
908.6742,1697.1475,969.3345,1811.2903,3,0.8247834,12,car,163
890.96686,1371.3527,948.1716,1484.7173,3,0.8244251,5,car,163
810.7194,2491.3723,905.7841,2676.5151,3,0.8211858,8,car,163
885.36456,1110.8604,936.40594,1196.4551,3,0.8186098,10,car,163
892.5641,1264.8337,945.1106,1356.8413,3,0.80492306,13,car,163
865.6604,850.8177,916.2667,933.42975,3,0.791285,16,car,163
875.4501,968.40344,920.9009,1040.0028,3,0.7791975,15,car,163
794.3214,2753.0002,900.77783,2938.4087,3,0.88969135,1,car,164
858.65295,2267.3196,942.83496,2441.3384,3,0.8621445,3,car,164
893.42377,1858.4282,971.1608,2018.4573,3,0.85201377,11,car,164
895.08746,2057.548,960.07416,2198.017,3,0.8475257,7,car,164
911.11646,1516.778,972.681,1633.552,3,0.8421196,9,car,164
885.59534,1112.554,936.532,1196.6451,3,0.82737654,10,car,164
907.68823,1697.3225,969.5189,1811.2148,3,0.8259008,12,car,164
811.65125,2492.7722,906.0502,2676.2622,3,0.8180689,8,car,164
891.0117,1371.2684,948.0346,1484.8682,3,0.81759834,5,car,164
892.41394,1265.5063,945.0637,1356.7302,3,0.8097579,13,car,164
864.84485,851.37213,916.31836,933.7361,3,0.7934439,16,car,164
